outbreak_escalation_rate,critical_network_threshold,baseline_outbreak_prob,baseline_network_density,meth_annual_growth_rate,housing_instability_rate,incarceration_annual_rate,ssp_coverage,oat_coverage,p_outbreak_current_policy,p_outbreak_decriminalization,p_outbreak_full_harm_reduction,p_outbreak_theoretical_max
4.362253870513582,0.2753046064900102,0.011112426603958758,0.13580139637231772,0.043853214099957724,0.6550860504909743,0.44196801531430313,0.28373169076634497,0.10851526531765326,0.09185355824781895,0.09159242773319101,0.07908363509515835,0.02053131198309748
1.429591577130334,0.3066462630319483,0.0747614787342392,0.22751842901062047,0.033351756055142366,0.5557980625957822,0.21963951404659676,0.26953884944598916,0.07790818811161357,0.18405153130403795,0.18387553020532263,0.175022158453301,0.1112445193957166
1.161091351388162,0.32708147753485184,0.05409723084152415,0.14466573617432585,0.03333770195214246,0.5675834299016013,0.3339372700298656,0.22940361322351643,0.09382205186490572,0.11089164204877601,0.11081240992358533,0.10680154782342138,0.07567935970812907
4.11308699119016,0.32807296819935944,0.065204378840606,0.16174533584273593,0.04998947689280776,0.6537622045402014,0.36119324901929895,0.1614468439712872,0.13849753790726732,0.42540592182198633,0.42424995186556785,0.36869686151147213,0.1016021411631786
1.527797843152641,0.3986408600767627,0.07261981439411512,0.23962252350870106,0.024903559747560464,0.6667421350399299,0.2820424193183907,0.1979045600596658,0.049489111474333165,0.18371286519445468,0.18350971229597554,0.1733303190794777,0.10078238196639512
1.3519436076372935,0.30175947026719174,0.06822943338479223,0.19763752314776042,0.039044291640748255,0.68899217604248,0.3307245420267658,0.2891357609019152,0.04234502505838062,0.17160720767266743,0.17144490447974928,0.16327834449188597,0.10429692495922117
1.8714096766460864,0.3498436246520946,0.07181569965385727,0.22524186736272694,0.047156921131177185,0.7976899251017721,0.40425692697634324,0.21347885918156184,0.08332233437989506,0.24315688164260932,0.24280625858955027,0.22539068273919516,0.11378464327718991
1.2149658767789435,0.39835790161097906,0.07299822770676012,0.11502650345615056,0.03730017441908446,0.7600636980667582,0.3084721805618476,0.24463605864220606,0.06143568237605792,0.14403667388834748,0.1439251633996552,0.13828911752520814,0.0871063007794319
2.5329128077158036,0.25755175052443935,0.045302944428933616,0.20787443505628345,0.04047738260723994,0.6972043510234768,0.29033075409353937,0.21396875741321109,0.11542426592911373,0.21789610330646522,0.21750774127755776,0.19838744024040378,0.08521765521464651
2.4347726829144465,0.3931680966600125,0.04385308012314496,0.15570174820143645,0.03782111176171209,0.7929475086188185,0.3321884021969592,0.21476348217254418,0.06406947656894134,0.14154162520293986,0.14130404608215558,0.12957571376069,0.05810065121794524
